onboard,engage,source,target,t,intimacy
True,False,2,0,36,2.4827877908565927
True,False,0,2,36,0.07129733411147667
True,False,2,1,36,0.9073146483025516
True,False,1,2,36,0.07129733411147667
True,False,0,2,36,0.0
True,False,2,4,36,0.7201030745259143
True,False,4,1,36,0.7201030745259143
True,False,5,0,36,0.7720479633601817
True,False,6,10,36,0.7875661274237213
True,False,10,13,36,0.7954417886979586
True,False,8,1,36,0.8277399150406684
True,False,8,4,36,0.8277399150406684
True,False,8,10,36,0.8277399150406684
True,False,19,10,36,0.8360173141910751
True,False,19,14,36,0.8360173141910751
True,False,19,18,36,0.8360173141910751
True,False,17,5,36,0.8443774873329858
True,False,7,11,36,0.8528212622063156
True,False,7,12,36,0.8528212622063156
True,False,7,15,36,0.8528212622063156
True,False,21,0,36,0.8528212622063156
True,False,21,10,36,0.8528212622063156
True,False,21,13,36,0.8528212622063156
True,False,20,7,36,0.8613494748283788
True,False,19,20,36,0.8699629695766625
True,False,18,20,36,0.896323717517805
True,False,21,7,36,0.896323717517805
True,False,21,15,36,0.896323717517805
True,False,5,22,36,0.9052869546929831
True,False,16,6,36,0.9052869546929831
True,False,5,13,36,0.914339824239913
True,False,5,14,36,0.914339824239913
True,False,14,17,36,0.914339824239913
True,False,19,2,36,0.914339824239913
True,False,27,17,36,0.914339824239913
True,False,18,9,36,0.9234832224823122
True,False,12,11,36,0.9327180547071353
True,False,2,27,36,0.9420452352542067
True,False,7,2,36,0.9420452352542067
True,False,14,4,36,0.9420452352542067
True,False,30,1,36,0.9420452352542067
True,False,30,31,36,0.9420452352542067
True,False,10,3,36,0.9514656876067488
True,False,10,22,36,0.9514656876067488
True,False,10,27,36,0.9514656876067488
True,False,10,31,36,0.9514656876067488
True,False,33,1,36,0.9609803444828162
True,False,18,19,36,0.9705901479276444
True,False,25,0,36,0.9705901479276444
True,False,25,2,36,0.9705901479276444
True,False,25,8,36,0.9705901479276444
True,False,25,27,36,0.9705901479276444
True,False,28,18,36,0.9705901479276444
True,False,8,29,36,0.9802960494069208
True,False,22,19,36,0.9802960494069208
True,False,30,4,36,0.9900990099009901
True,False,30,32,36,0.9900990099009901
True,False,1,0,37,0.07059141991235314
True,False,0,1,37,0.07059141991235314
True,False,0,1,37,0.0
True,False,2,0,37,2.4582057335213787
True,False,0,2,37,0.07059141991235314
True,False,2,1,37,0.8983313349530214
True,False,1,2,37,0.07059141991235314
True,False,0,2,37,0.0
True,False,2,4,37,0.7129733411147666
True,False,4,1,37,0.7129733411147666
True,False,5,0,37,0.7644039241189917
True,False,6,10,37,0.7797684429937835
True,False,10,13,37,0.7875661274237213
True,False,8,1,37,0.8195444703372954
True,False,8,4,37,0.8195444703372954
True,False,8,10,37,0.8195444703372954
True,False,19,10,37,0.8277399150406684
True,False,19,14,37,0.8277399150406684
True,False,19,18,37,0.8277399150406684
True,False,17,5,37,0.8360173141910751
True,False,7,11,37,0.8443774873329858
True,False,7,12,37,0.8443774873329858
True,False,7,15,37,0.8443774873329858
True,False,21,0,37,0.8443774873329858
True,False,21,10,37,0.8443774873329858
True,False,21,13,37,0.8443774873329858
True,False,20,7,37,0.8528212622063156
True,False,19,20,37,0.8613494748283788
True,False,18,20,37,0.8874492252651535
True,False,21,7,37,0.8874492252651535
True,False,21,15,37,0.8874492252651535
True,False,5,22,37,0.896323717517805
True,False,16,6,37,0.896323717517805
True,False,5,13,37,0.9052869546929831
True,False,5,14,37,0.9052869546929831
True,False,14,17,37,0.9052869546929831
True,False,19,2,37,0.9052869546929831
True,False,27,17,37,0.9052869546929831
True,False,18,9,37,0.914339824239913
True,False,12,11,37,0.9234832224823122
True,False,2,27,37,0.9327180547071353
True,False,7,2,37,0.9327180547071353
True,False,14,4,37,0.9327180547071353
True,False,30,1,37,0.9327180547071353
True,False,30,31,37,0.9327180547071353
True,False,10,3,37,0.9420452352542067
True,False,10,22,37,0.9420452352542067
True,False,10,27,37,0.9420452352542067
True,False,10,31,37,0.9420452352542067
True,False,33,1,37,0.9514656876067488
True,False,18,19,37,0.9609803444828162
True,False,25,0,37,0.9609803444828162
True,False,25,2,37,0.9609803444828162
True,False,25,8,37,0.9609803444828162
True,False,25,27,37,0.9609803444828162
True,False,28,18,37,0.9609803444828162
True,False,8,29,37,0.9705901479276444
True,False,22,19,37,0.9705901479276444
True,False,30,4,37,0.9802960494069208
True,False,30,32,37,0.9802960494069208
True,False,5,3,37,0.9900990099009901
True,False,7,14,37,0.9900990099009901
True,False,7,35,37,0.9900990099009901
True,False,17,25,37,0.9900990099009901
True,False,19,23,37,0.9900990099009901
True,False,19,27,37,0.9900990099009901
True,False,36,27,37,0.9900990099009901
True,False,1,0,38,0.06989249496272588
True,False,0,1,38,0.06989249496272588
True,False,0,1,38,0.0
True,False,2,0,38,2.433867062892454
True,False,0,2,38,0.06989249496272588
True,False,2,1,38,0.8894369653000213
True,False,1,2,38,0.06989249496272588
True,False,0,2,38,0.0
True,False,2,4,38,0.7059141991235313
True,False,4,1,38,0.7059141991235313
True,False,5,0,38,0.7568355684346453
True,False,6,10,38,0.7720479633601817
True,False,10,13,38,0.7797684429937835
True,False,8,1,38,0.8114301686507875
True,False,8,4,38,0.8114301686507875
True,False,8,10,38,0.8114301686507875
True,False,19,10,38,0.8195444703372954
True,False,19,14,38,0.8195444703372954
True,False,19,18,38,0.8195444703372954
True,False,17,5,38,0.8277399150406684
True,False,7,11,38,0.8360173141910751
True,False,7,12,38,0.8360173141910751
True,False,7,15,38,0.8360173141910751
True,False,21,0,38,0.8360173141910751
True,False,21,10,38,0.8360173141910751
True,False,21,13,38,0.8360173141910751
True,False,20,7,38,0.8443774873329858
True,False,19,20,38,0.8528212622063156
True,False,18,20,38,0.8786625992724292
True,False,21,7,38,0.8786625992724292
True,False,21,15,38,0.8786625992724292
True,False,5,22,38,0.8874492252651535
True,False,16,6,38,0.8874492252651535
True,False,5,13,38,0.896323717517805
True,False,5,14,38,0.896323717517805
True,False,14,17,38,0.896323717517805
True,False,19,2,38,0.896323717517805
True,False,27,17,38,0.896323717517805
True,False,18,9,38,0.9052869546929831
True,False,12,11,38,0.914339824239913
True,False,2,27,38,0.9234832224823122
True,False,7,2,38,0.9234832224823122
True,False,14,4,38,0.9234832224823122
True,False,30,1,38,0.9234832224823122
True,False,30,31,38,0.9234832224823122
True,False,10,3,38,0.9327180547071353
True,False,10,22,38,0.9327180547071353
True,False,10,27,38,0.9327180547071353
True,False,10,31,38,0.9327180547071353
True,False,33,1,38,0.9420452352542067
True,False,18,19,38,0.9514656876067488
True,False,25,0,38,0.9514656876067488
True,False,25,2,38,0.9514656876067488
True,False,25,8,38,0.9514656876067488
True,False,25,27,38,0.9514656876067488
True,False,28,18,38,0.9514656876067488
True,False,8,29,38,0.9609803444828162
True,False,22,19,38,0.9609803444828162
True,False,30,4,38,0.9705901479276444
True,False,30,32,38,0.9705901479276444
True,False,5,3,38,0.9802960494069208
True,False,7,14,38,0.9802960494069208
True,False,7,35,38,0.9802960494069208
True,False,17,25,38,0.9802960494069208
True,False,19,23,38,0.9802960494069208
True,False,19,27,38,0.9802960494069208
True,False,36,27,38,0.9802960494069208
True,False,1,0,39,0.06920049006210484
True,False,0,1,39,0.06920049006210484
True,False,0,1,39,0.0
True,False,2,0,39,2.4097693692004496
True,False,0,2,39,0.06920049006210484
True,False,2,1,39,0.8806306587128924
True,False,1,2,39,0.06920049006210484
True,False,0,2,39,0.0
True,False,2,4,39,0.6989249496272587
True,False,4,1,39,0.6989249496272587
True,False,5,0,39,0.7493421469649953
True,False,6,10,39,0.7644039241189917
True,False,10,13,39,0.7720479633601817
True,False,8,1,39,0.8033962065849382
True,False,8,4,39,0.8033962065849382
True,False,8,10,39,0.8033962065849382
True,False,19,10,39,0.8114301686507875
True,False,19,14,39,0.8114301686507875
True,False,19,18,39,0.8114301686507875
True,False,17,5,39,0.8195444703372954
True,False,7,11,39,0.8277399150406684
True,False,7,12,39,0.8277399150406684
True,False,7,15,39,0.8277399150406684
True,False,21,0,39,0.8277399150406684
True,False,21,10,39,0.8277399150406684
True,False,21,13,39,0.8277399150406684
True,False,20,7,39,0.8360173141910751
True,False,19,20,39,0.8443774873329858
True,False,18,20,39,0.8699629695766625
True,False,21,7,39,0.8699629695766625
True,False,21,15,39,0.8699629695766625
True,False,5,22,39,0.8786625992724292
True,False,16,6,39,0.8786625992724292
True,False,5,13,39,0.8874492252651535
True,False,5,14,39,0.8874492252651535
True,False,14,17,39,0.8874492252651535
True,False,19,2,39,0.8874492252651535
True,False,27,17,39,0.8874492252651535
True,False,18,9,39,0.896323717517805
True,False,12,11,39,0.9052869546929831
True,False,2,27,39,0.914339824239913
True,False,7,2,39,0.914339824239913
True,False,14,4,39,0.914339824239913
True,False,30,1,39,0.914339824239913
True,False,30,31,39,0.914339824239913
True,False,10,3,39,0.9234832224823122
True,False,10,22,39,0.9234832224823122
True,False,10,27,39,0.9234832224823122
True,False,10,31,39,0.9234832224823122
True,False,33,1,39,0.9327180547071353
True,False,18,19,39,0.9420452352542067
True,False,25,0,39,0.9420452352542067
True,False,25,2,39,0.9420452352542067
True,False,25,8,39,0.9420452352542067
True,False,25,27,39,0.9420452352542067
True,False,28,18,39,0.9420452352542067
True,False,8,29,39,0.9514656876067488
True,False,22,19,39,0.9514656876067488
True,False,30,4,39,0.9609803444828162
True,False,30,32,39,0.9609803444828162
True,False,5,3,39,0.9705901479276444
True,False,7,14,39,0.9705901479276444
True,False,7,35,39,0.9705901479276444
True,False,17,25,39,0.9705901479276444
True,False,19,23,39,0.9705901479276444
True,False,19,27,39,0.9705901479276444
True,False,36,27,39,0.9705901479276444
True,False,2,26,39,0.9900990099009901
True,False,1,0,40,0.0685153366951533
True,False,0,1,40,0.0685153366951533
True,False,0,1,40,0.0
True,False,2,0,40,2.3859102665350984
True,False,0,2,40,0.0685153366951533
True,False,2,1,40,0.8719115432800915
True,False,1,2,40,0.0685153366951533
True,False,0,2,40,0.0
True,False,2,4,40,0.6920049006210482
True,False,4,1,40,0.6920049006210482
True,False,5,0,40,0.741922917787124
True,False,6,10,40,0.7568355684346453
True,False,10,13,40,0.7644039241189917
True,False,8,1,40,0.7954417886979586
True,False,8,4,40,0.7954417886979586
True,False,8,10,40,0.7954417886979586
True,False,19,10,40,0.8033962065849382
True,False,19,14,40,0.8033962065849382
True,False,19,18,40,0.8033962065849382
True,False,17,5,40,0.8114301686507875
True,False,7,11,40,0.8195444703372954
True,False,7,12,40,0.8195444703372954
True,False,7,15,40,0.8195444703372954
True,False,21,0,40,0.8195444703372954
True,False,21,10,40,0.8195444703372954
True,False,21,13,40,0.8195444703372954
True,False,20,7,40,0.8277399150406684
True,False,19,20,40,0.8360173141910751
True,False,18,20,40,0.8613494748283788
True,False,21,7,40,0.8613494748283788
True,False,21,15,40,0.8613494748283788
True,False,5,22,40,0.8699629695766625
True,False,16,6,40,0.8699629695766625
True,False,5,13,40,0.8786625992724292
True,False,5,14,40,0.8786625992724292
True,False,14,17,40,0.8786625992724292
True,False,19,2,40,0.8786625992724292
True,False,27,17,40,0.8786625992724292
True,False,18,9,40,0.8874492252651535
True,False,12,11,40,0.896323717517805
True,False,2,27,40,0.9052869546929831
True,False,7,2,40,0.9052869546929831
True,False,14,4,40,0.9052869546929831
True,False,30,1,40,0.9052869546929831
True,False,30,31,40,0.9052869546929831
True,False,10,3,40,0.914339824239913
True,False,10,22,40,0.914339824239913
True,False,10,27,40,0.914339824239913
True,False,10,31,40,0.914339824239913
True,False,33,1,40,0.9234832224823122
True,False,18,19,40,0.9327180547071353
True,False,25,0,40,0.9327180547071353
True,False,25,2,40,0.9327180547071353
True,False,25,8,40,0.9327180547071353
True,False,25,27,40,0.9327180547071353
True,False,28,18,40,0.9327180547071353
True,False,8,29,40,0.9420452352542067
True,False,22,19,40,0.9420452352542067
True,False,30,4,40,0.9514656876067488
True,False,30,32,40,0.9514656876067488
True,False,5,3,40,0.9609803444828162
True,False,7,14,40,0.9609803444828162
True,False,7,35,40,0.9609803444828162
True,False,17,25,40,0.9609803444828162
True,False,19,23,40,0.9609803444828162
True,False,19,27,40,0.9609803444828162
True,False,36,27,40,0.9609803444828162
True,False,2,26,40,0.9802960494069208
True,False,1,0,41,0.06783696702490426
True,False,0,1,41,0.06783696702490426
True,False,0,1,41,0.0
True,False,2,0,41,2.362287392609008
True,False,0,2,41,0.06783696702490426
True,False,2,1,41,0.8632787557228628
True,False,1,2,41,0.06783696702490426
True,False,0,2,41,0.0
True,False,2,4,41,0.685153366951533
True,False,4,1,41,0.685153366951533
True,False,5,0,41,0.7345771463238852
True,False,6,10,41,0.7493421469649953
True,False,10,13,41,0.7568355684346453
True,False,8,1,41,0.7875661274237213
True,False,8,4,41,0.7875661274237213
True,False,8,10,41,0.7875661274237213
True,False,19,10,41,0.7954417886979586
True,False,19,14,41,0.7954417886979586
True,False,19,18,41,0.7954417886979586
True,False,17,5,41,0.8033962065849382
True,False,7,11,41,0.8114301686507875
True,False,7,12,41,0.8114301686507875
True,False,7,15,41,0.8114301686507875
True,False,21,0,41,0.8114301686507875
True,False,21,10,41,0.8114301686507875
True,False,21,13,41,0.8114301686507875
True,False,20,7,41,0.8195444703372954
True,False,19,20,41,0.8277399150406684
True,False,18,20,41,0.8528212622063156
True,False,21,7,41,0.8528212622063156
True,False,21,15,41,0.8528212622063156
True,False,5,22,41,0.8613494748283788
True,False,16,6,41,0.8613494748283788
True,False,5,13,41,0.8699629695766625
True,False,5,14,41,0.8699629695766625
True,False,14,17,41,0.8699629695766625
True,False,19,2,41,0.8699629695766625
True,False,27,17,41,0.8699629695766625
True,False,18,9,41,0.8786625992724292
True,False,12,11,41,0.8874492252651535
True,False,2,27,41,0.896323717517805
True,False,7,2,41,0.896323717517805
True,False,14,4,41,0.896323717517805
True,False,30,1,41,0.896323717517805
True,False,30,31,41,0.896323717517805
True,False,10,3,41,0.9052869546929831
True,False,10,22,41,0.9052869546929831
True,False,10,27,41,0.9052869546929831
True,False,10,31,41,0.9052869546929831
True,False,33,1,41,0.914339824239913
True,False,18,19,41,1.9135822323833023
True,False,25,0,41,0.9234832224823122
True,False,25,2,41,0.9234832224823122
True,False,25,8,41,0.9234832224823122
True,False,25,27,41,0.9234832224823122
True,False,28,18,41,0.9234832224823122
True,False,8,29,41,0.9327180547071353
True,False,22,19,41,0.9327180547071353
True,False,30,4,41,0.9420452352542067
True,False,30,32,41,0.9420452352542067
True,False,5,3,41,0.9514656876067488
True,False,7,14,41,0.9514656876067488
True,False,7,35,41,0.9514656876067488
True,False,17,25,41,0.9514656876067488
True,False,19,23,41,0.9514656876067488
True,False,19,27,41,0.9514656876067488
True,False,36,27,41,0.9514656876067488
True,False,2,26,41,0.9705901479276444
True,False,15,10,41,0.9900990099009901
True,False,15,36,41,0.9900990099009901
True,False,17,29,41,0.9900990099009901
True,False,18,23,41,0.9900990099009901
True,False,25,21,41,0.9900990099009901
True,False,34,29,41,0.9900990099009901
True,False,34,32,41,0.9900990099009901
True,False,34,33,41,0.9900990099009901
True,False,34,39,41,0.9900990099009901
True,False,1,0,42,0.06716531388604381
True,False,0,1,42,0.06716531388604381
True,False,0,1,42,0.0
True,False,2,0,42,2.3388984085237703
True,False,0,2,42,0.06716531388604381
True,False,2,1,42,0.8547314413097652
True,False,1,2,42,0.06716531388604381
True,False,0,2,42,0.0
True,False,2,4,42,0.6783696702490425
True,False,4,1,42,0.6783696702490425
True,False,5,0,42,0.7273041052711734
True,False,6,10,42,0.741922917787124
True,False,10,13,42,0.7493421469649953
True,False,8,1,42,0.7797684429937835
True,False,8,4,42,0.7797684429937835
True,False,8,10,42,0.7797684429937835
True,False,19,10,42,0.7875661274237213
True,False,19,14,42,0.7875661274237213
True,False,19,18,42,0.7875661274237213
True,False,17,5,42,0.7954417886979586
True,False,7,11,42,0.8033962065849382
True,False,7,12,42,0.8033962065849382
True,False,7,15,42,0.8033962065849382
True,False,21,0,42,0.8033962065849382
True,False,21,10,42,0.8033962065849382
True,False,21,13,42,0.8033962065849382
True,False,20,7,42,0.8114301686507875
True,False,19,20,42,0.8195444703372954
True,False,18,20,42,0.8443774873329858
True,False,21,7,42,0.8443774873329858
True,False,21,15,42,0.8443774873329858
True,False,5,22,42,0.8528212622063156
True,False,16,6,42,0.8528212622063156
True,False,5,13,42,0.8613494748283788
True,False,5,14,42,0.8613494748283788
True,False,14,17,42,0.8613494748283788
True,False,19,2,42,0.8613494748283788
True,False,27,17,42,0.8613494748283788
True,False,18,9,42,0.8699629695766625
True,False,12,11,42,0.8786625992724292
True,False,2,27,42,0.8874492252651535
True,False,7,2,42,0.8874492252651535
True,False,14,4,42,0.8874492252651535
True,False,30,1,42,0.8874492252651535
True,False,30,31,42,0.8874492252651535
True,False,10,3,42,0.896323717517805
True,False,10,22,42,0.896323717517805
True,False,10,27,42,0.896323717517805
True,False,10,31,42,0.896323717517805
True,False,33,1,42,0.9052869546929831
True,False,18,19,42,1.8946358736468338
True,False,25,0,42,0.914339824239913
True,False,25,2,42,0.914339824239913
True,False,25,8,42,0.914339824239913
True,False,25,27,42,0.914339824239913
True,False,28,18,42,0.914339824239913
True,False,8,29,42,0.9234832224823122
True,False,22,19,42,0.9234832224823122
True,False,30,4,42,0.9327180547071353
True,False,30,32,42,0.9327180547071353
True,False,5,3,42,0.9420452352542067
True,False,7,14,42,0.9420452352542067
True,False,7,35,42,0.9420452352542067
True,False,17,25,42,0.9420452352542067
True,False,19,23,42,0.9420452352542067
True,False,19,27,42,0.9420452352542067
True,False,36,27,42,0.9420452352542067
True,False,2,26,42,0.9609803444828162
True,False,15,10,42,0.9802960494069208
True,False,15,36,42,0.9802960494069208
True,False,17,29,42,0.9802960494069208
True,False,18,23,42,0.9802960494069208
True,False,25,21,42,0.9802960494069208
True,False,34,29,42,0.9802960494069208
True,False,34,32,42,0.9802960494069208
True,False,34,33,42,0.9802960494069208
True,False,34,39,42,0.9802960494069208
True,False,1,0,43,0.0665003107782612
True,False,0,1,43,0.0665003107782612
True,False,0,1,43,0.0
True,False,2,0,43,2.3157409985383866
True,False,0,2,43,0.0665003107782612
True,False,2,1,43,0.8462687537720447
True,False,1,2,43,0.0665003107782612
True,False,0,2,43,0.0
True,False,2,4,43,0.6716531388604381
True,False,4,1,43,0.6716531388604381
True,False,5,0,43,0.7201030745259143
True,False,6,10,43,0.7345771463238852
True,False,10,13,43,0.741922917787124
True,False,8,1,43,0.7720479633601817
True,False,8,4,43,0.7720479633601817
True,False,8,10,43,0.7720479633601817
True,False,19,10,43,0.7797684429937835
True,False,19,14,43,0.7797684429937835
True,False,19,18,43,0.7797684429937835
True,False,17,5,43,0.7875661274237213
True,False,7,11,43,0.7954417886979586
True,False,7,12,43,0.7954417886979586
True,False,7,15,43,0.7954417886979586
True,False,21,0,43,0.7954417886979586
True,False,21,10,43,0.7954417886979586
True,False,21,13,43,0.7954417886979586
True,False,20,7,43,0.8033962065849382
True,False,19,20,43,0.8114301686507875
True,False,18,20,43,0.8360173141910751
True,False,21,7,43,0.8360173141910751
True,False,21,15,43,0.8360173141910751
True,False,5,22,43,0.8443774873329858
True,False,16,6,43,0.8443774873329858
True,False,5,13,43,0.8528212622063156
True,False,5,14,43,0.8528212622063156
True,False,14,17,43,0.8528212622063156
True,False,19,2,43,0.8528212622063156
True,False,27,17,43,0.8528212622063156
True,False,18,9,43,0.8613494748283788
True,False,12,11,43,0.8699629695766625
True,False,2,27,43,0.8786625992724292
True,False,7,2,43,0.8786625992724292
True,False,14,4,43,0.8786625992724292
True,False,30,1,43,0.8786625992724292
True,False,30,31,43,0.8786625992724292
True,False,10,3,43,0.8874492252651535
True,False,10,22,43,0.8874492252651535
True,False,10,27,43,0.8874492252651535
True,False,10,31,43,0.8874492252651535
True,False,33,1,43,0.896323717517805
True,False,18,19,43,1.8758771026206276
True,False,25,0,43,0.9052869546929831
True,False,25,2,43,0.9052869546929831
True,False,25,8,43,0.9052869546929831
True,False,25,27,43,0.9052869546929831
True,False,28,18,43,0.9052869546929831
True,False,8,29,43,0.914339824239913
True,False,22,19,43,0.914339824239913
True,False,30,4,43,0.9234832224823122
True,False,30,32,43,0.9234832224823122
True,False,5,3,43,0.9327180547071353
True,False,7,14,43,0.9327180547071353
True,False,7,35,43,0.9327180547071353
True,False,17,25,43,0.9327180547071353
True,False,19,23,43,0.9327180547071353
True,False,19,27,43,0.9327180547071353
True,False,36,27,43,0.9327180547071353
True,False,2,26,43,0.9514656876067488
True,False,15,10,43,0.9705901479276444
True,False,15,36,43,0.9705901479276444
True,False,17,29,43,0.9705901479276444
True,False,18,23,43,0.9705901479276444
True,False,25,21,43,0.9705901479276444
True,False,34,29,43,0.9705901479276444
True,False,34,32,43,0.9705901479276444
True,False,34,33,43,0.9705901479276444
True,False,34,39,43,0.9705901479276444
True,False,19,7,43,0.9900990099009901
True,False,19,30,43,0.9900990099009901
True,False,23,0,43,0.9900990099009901
True,False,23,20,43,0.9900990099009901
True,False,23,25,43,0.9900990099009901
True,False,23,42,43,0.9900990099009901
True,False,43,9,43,0.9900990099009901
True,False,43,17,43,0.9900990099009901
True,False,43,26,43,0.9900990099009901
True,False,1,0,44,0.06584189185966455
True,False,0,1,44,0.06584189185966455
True,False,0,1,44,0.0
True,False,2,0,44,2.292812869839987
True,False,0,2,44,0.06584189185966455
True,False,2,1,44,0.8378898552198463
True,False,1,2,44,0.06584189185966455
True,False,0,2,44,0.0
True,False,2,4,44,0.665003107782612
True,False,4,1,44,0.665003107782612
True,False,5,0,44,0.7129733411147666
True,False,6,10,44,0.7273041052711734
True,False,10,13,44,0.7345771463238852
True,False,8,1,44,0.7644039241189917
True,False,8,4,44,0.7644039241189917
True,False,8,10,44,0.7644039241189917
True,False,19,10,44,0.7720479633601817
True,False,19,14,44,0.7720479633601817
True,False,19,18,44,0.7720479633601817
True,False,17,5,44,0.7797684429937835
True,False,7,11,44,0.7875661274237213
True,False,7,12,44,0.7875661274237213
True,False,7,15,44,0.7875661274237213
True,False,21,0,44,0.7875661274237213
True,False,21,10,44,0.7875661274237213
True,False,21,13,44,0.7875661274237213
True,False,20,7,44,0.7954417886979586
True,False,19,20,44,0.8033962065849382
True,False,18,20,44,0.8277399150406684
True,False,21,7,44,0.8277399150406684
True,False,21,15,44,0.8277399150406684
True,False,5,22,44,0.8360173141910751
True,False,16,6,44,0.8360173141910751
True,False,5,13,44,0.8443774873329858
True,False,5,14,44,0.8443774873329858
True,False,14,17,44,0.8443774873329858
True,False,19,2,44,0.8443774873329858
True,False,27,17,44,0.8443774873329858
True,False,18,9,44,0.8528212622063156
True,False,12,11,44,0.8613494748283788
True,False,2,27,44,0.8699629695766625
True,False,7,2,44,0.8699629695766625
True,False,14,4,44,0.8699629695766625
True,False,30,1,44,0.8699629695766625
True,False,30,31,44,0.8699629695766625
True,False,10,3,44,0.8786625992724292
True,False,10,22,44,0.8786625992724292
True,False,10,27,44,0.8786625992724292
True,False,10,31,44,0.8786625992724292
True,False,33,1,44,0.8874492252651535
True,False,18,19,44,1.8573040620006214
True,False,25,0,44,0.896323717517805
True,False,25,2,44,0.896323717517805
True,False,25,8,44,0.896323717517805
True,False,25,27,44,0.896323717517805
True,False,28,18,44,0.896323717517805
True,False,8,29,44,0.9052869546929831
True,False,22,19,44,0.9052869546929831
True,False,30,4,44,0.914339824239913
True,False,30,32,44,0.914339824239913
True,False,5,3,44,0.9234832224823122
True,False,7,14,44,0.9234832224823122
True,False,7,35,44,0.9234832224823122
True,False,17,25,44,0.9234832224823122
True,False,19,23,44,0.9234832224823122
True,False,19,27,44,0.9234832224823122
True,False,36,27,44,0.9234832224823122
True,False,2,26,44,0.9420452352542067
True,False,15,10,44,0.9609803444828162
True,False,15,36,44,0.9609803444828162
True,False,17,29,44,0.9609803444828162
True,False,18,23,44,0.9609803444828162
True,False,25,21,44,0.9609803444828162
True,False,34,29,44,0.9609803444828162
True,False,34,32,44,0.9609803444828162
True,False,34,33,44,0.9609803444828162
True,False,34,39,44,0.9609803444828162
True,False,19,7,44,0.9802960494069208
True,False,19,30,44,0.9802960494069208
True,False,23,0,44,0.9802960494069208
True,False,23,20,44,0.9802960494069208
True,False,23,25,44,0.9802960494069208
True,False,23,42,44,0.9802960494069208
True,False,43,9,44,0.9802960494069208
True,False,43,17,44,0.9802960494069208
True,False,43,26,44,0.9802960494069208
True,False,12,37,44,0.9900990099009901
True,False,44,23,44,0.9900990099009901
True,False,1,0,45,0.06518999194026193
True,False,0,1,45,0.06518999194026193
True,False,0,1,45,0.0
True,False,2,0,45,2.2701117523168186
True,False,0,2,45,0.06518999194026193
True,False,2,1,45,0.8295939160592537
True,False,1,2,45,0.06518999194026193
True,False,0,2,45,0.0
True,False,2,4,45,0.6584189185966455
True,False,4,1,45,0.6584189185966455
True,False,5,0,45,0.7059141991235313
True,False,6,10,45,0.7201030745259143
True,False,10,13,45,0.7273041052711734
True,False,8,1,45,0.7568355684346453
True,False,8,4,45,0.7568355684346453
True,False,8,10,45,0.7568355684346453
True,False,19,10,45,0.7644039241189917
True,False,19,14,45,0.7644039241189917
True,False,19,18,45,0.7644039241189917
True,False,17,5,45,0.7720479633601817
True,False,7,11,45,0.7797684429937835
True,False,7,12,45,0.7797684429937835
True,False,7,15,45,0.7797684429937835
True,False,21,0,45,0.7797684429937835
True,False,21,10,45,0.7797684429937835
True,False,21,13,45,0.7797684429937835
True,False,20,7,45,0.7875661274237213
True,False,19,20,45,0.7954417886979586
True,False,18,20,45,0.8195444703372954
True,False,21,7,45,0.8195444703372954
True,False,21,15,45,0.8195444703372954
True,False,5,22,45,0.8277399150406684
True,False,16,6,45,0.8277399150406684
True,False,5,13,45,0.8360173141910751
True,False,5,14,45,0.8360173141910751
True,False,14,17,45,0.8360173141910751
True,False,19,2,45,0.8360173141910751
True,False,27,17,45,0.8360173141910751
True,False,18,9,45,0.8443774873329858
True,False,12,11,45,0.8528212622063156
True,False,2,27,45,0.8613494748283788
True,False,7,2,45,0.8613494748283788
True,False,14,4,45,0.8613494748283788
True,False,30,1,45,0.8613494748283788
True,False,30,31,45,0.8613494748283788
True,False,10,3,45,0.8699629695766625
True,False,10,22,45,0.8699629695766625
True,False,10,27,45,0.8699629695766625
True,False,10,31,45,0.8699629695766625
True,False,33,1,45,0.8786625992724292
True,False,18,19,45,1.8389149128719022
True,False,25,0,45,0.8874492252651535
True,False,25,2,45,0.8874492252651535
True,False,25,8,45,0.8874492252651535
True,False,25,27,45,0.8874492252651535
True,False,28,18,45,0.8874492252651535
True,False,8,29,45,0.896323717517805
True,False,22,19,45,0.896323717517805
True,False,30,4,45,0.9052869546929831
True,False,30,32,45,0.9052869546929831
True,False,5,3,45,0.914339824239913
True,False,7,14,45,0.914339824239913
True,False,7,35,45,0.914339824239913
True,False,17,25,45,0.914339824239913
True,False,19,23,45,0.914339824239913
True,False,19,27,45,0.914339824239913
True,False,36,27,45,0.914339824239913
True,False,2,26,45,0.9327180547071353
True,False,15,10,45,0.9514656876067488
True,False,15,36,45,0.9514656876067488
True,False,17,29,45,0.9514656876067488
True,False,18,23,45,0.9514656876067488
True,False,25,21,45,0.9514656876067488
True,False,34,29,45,0.9514656876067488
True,False,34,32,45,0.9514656876067488
True,False,34,33,45,0.9514656876067488
True,False,34,39,45,0.9514656876067488
True,False,19,7,45,0.9705901479276444
True,False,19,30,45,0.9705901479276444
True,False,23,0,45,0.9705901479276444
True,False,23,20,45,0.9705901479276444
True,False,23,25,45,0.9705901479276444
True,False,23,42,45,0.9705901479276444
True,False,43,9,45,0.9705901479276444
True,False,43,17,45,0.9705901479276444
True,False,43,26,45,0.9705901479276444
True,False,12,37,45,0.9802960494069208
True,False,44,23,45,0.9802960494069208
True,False,13,7,45,0.9900990099009901
